"","Div","Date","HomeAway","Equipo","FTR","FTHG","FTAG","PSCH","PSCD","PSCA","Ret","Fee","PSCH_adj","PSCD_adj","PSCA_adj","PH","PD","PA"
"146","SP2",2023-09-02,"AwayTeam","Oviedo","D",1,1,1.96,3.14,4.96,0.970602090911403,0.0293979090885967,2.01936511197863,3.23510533245556,5.11023007929286,0.495205148424185,0.309108946150128,0.195685905425686
"147","SP2",2023-09-02,"HomeTeam","Sp Gijon","H",2,1,2.39,3.02,3.6,0.9734125527276,0.0265874472724004,2.45527961736571,3.10248721524872,3.69832913076007,0.407285586915314,0.32232203732702,0.270392375757667
"148","SP2",2023-09-02,"AwayTeam","Burgos","H",2,1,2.39,3.02,3.6,0.9734125527276,0.0265874472724004,2.45527961736571,3.10248721524872,3.69832913076007,0.407285586915314,0.32232203732702,0.270392375757667
"149","SP2",2023-09-02,"HomeTeam","Villarreal B","A",1,2,2.11,3.47,3.75,0.972020625418191,0.0279793745818094,2.1707358309318,3.56988309636651,3.85794282748542,0.460673282188716,0.280121217699767,0.259205500111517
"150","SP2",2023-09-02,"AwayTeam","Cartagena","A",1,2,2.11,3.47,3.75,0.972020625418191,0.0279793745818094,2.1707358309318,3.56988309636651,3.85794282748542,0.460673282188716,0.280121217699767,0.259205500111517
"151","SP1",2023-09-03,"HomeTeam","Girona","H",1,0,1.74,3.88,5.15,0.97407085745023,0.0259291425497699,1.78631768591733,3.98328311572369,5.28708970257139,0.559810837615075,0.251049190064492,0.189139972320433
"152","SP1",2023-09-03,"AwayTeam","Las Palmas","H",1,0,1.74,3.88,5.15,0.97407085745023,0.0259291425497699,1.78631768591733,3.98328311572369,5.28708970257139,0.559810837615075,0.251049190064492,0.189139972320433
"153","SP1",2023-09-03,"HomeTeam","Mallorca","D",0,0,3.24,3.02,2.63,0.980396059218396,0.0196039407816037,3.3047868456173,3.08038773881613,2.68258932221405,0.302591376301974,0.324634456694833,0.372774167003193
"154","SP1",2023-09-03,"AwayTeam","Ath Bilbao","D",0,0,3.24,3.02,2.63,0.980396059218396,0.0196039407816037,3.3047868456173,3.08038773881613,2.68258932221405,0.302591376301974,0.324634456694833,0.372774167003193
"155","SP1",2023-09-03,"HomeTeam","Osasuna","A",1,2,6.77,4.67,1.5,0.972280367968607,0.0277196320313926,6.96301213418986,4.80314130969966,1.54276487463586,0.143616007085466,0.208197080935462,0.648186911979072
"156","SP1",2023-09-03,"AwayTeam","Barcelona","A",1,2,6.77,4.67,1.5,0.972280367968607,0.0277196320313926,6.96301213418986,4.80314130969966,1.54276487463586,0.143616007085466,0.208197080935462,0.648186911979072
"157","SP2",2023-09-03,"HomeTeam","Andorra","A",0,1,2.24,3.03,3.98,0.973029702684984,0.0269702973150155,2.3020879977445,3.11398510409189,4.09031706742103,0.434388260127225,0.321131915077553,0.244479824795222
"158","SP2",2023-09-03,"AwayTeam","Tenerife","A",0,1,2.24,3.03,3.98,0.973029702684984,0.0269702973150155,2.3020879977445,3.11398510409189,4.09031706742103,0.434388260127225,0.321131915077553,0.244479824795222
"159","SP2",2023-09-03,"HomeTeam","Eibar","A",0,1,1.87,3.34,5.14,0.972088344658019,0.0279116553419813,1.92369346909294,3.43590170415531,5.2875852572929,0.519833339389315,0.291044414568269,0.189122246042416
"160","SP2",2023-09-03,"AwayTeam","Leganes","A",0,1,1.87,3.34,5.14,0.972088344658019,0.0279116553419813,1.92369346909294,3.43590170415531,5.2875852572929,0.519833339389315,0.291044414568269,0.189122246042416
"161","SP2",2023-09-03,"HomeTeam","Espanol","H",3,2,1.54,3.99,7.65,0.970218022625807,0.0297819773741926,1.58727210182319,4.11247771836007,7.88482570061517,0.630011703003771,0.243162411685666,0.126825885310563
"162","SP2",2023-09-03,"AwayTeam","Amorebieta","H",3,2,1.54,3.99,7.65,0.970218022625807,0.0297819773741926,1.58727210182319,4.11247771836007,7.88482570061517,0.630011703003771,0.243162411685666,0.126825885310563
"163","SP2",2023-09-03,"HomeTeam","Huesca","D",1,1,2.1,3.15,4.25,0.971869328493648,0.028130671506352,2.16078431372549,3.24117647058823,4.37301587301587,0.462794918330309,0.308529945553539,0.228675136116152
"164","SP2",2023-09-03,"AwayTeam","Mirandes","D",1,1,2.1,3.15,4.25,0.971869328493648,0.028130671506352,2.16078431372549,3.24117647058823,4.37301587301587,0.462794918330309,0.308529945553539,0.228675136116152
"165","SP2",2023-09-03,"HomeTeam","Zaragoza","H",2,0,1.83,3.28,5.59,0.970669274140589,0.0293307258594105,1.88529713338278,3.37911180191012,5.7589131014261,0.530420368382836,0.295935754311155,0.173643877306009
"166","SP2",2023-09-03,"AwayTeam","Eldense","H",2,0,1.83,3.28,5.59,0.970669274140589,0.0293307258594105,1.88529713338278,3.37911180191012,5.7589131014261,0.530420368382836,0.295935754311155,0.173643877306009
"167","SP2",2023-09-08,"HomeTeam","Levante","A",1,4,2.55,3.27,2.97,0.966493976326789,0.0335060236732114,2.63840237234733,3.38336304218657,3.07296276308689,0.379017245618348,0.295563907133574,0.325418847248077
"168","SP2",2023-09-08,"AwayTeam","Espanol","A",1,4,2.55,3.27,2.97,0.966493976326789,0.0335060236732114,2.63840237234733,3.38336304218657,3.07296276308689,0.379017245618348,0.295563907133574,0.325418847248077
"169","SP2",2023-09-09,"HomeTeam","Burgos","H",1,0,3.36,3.01,2.51,0.972524873287028,0.0274751267129717,3.45492448809414,3.09503652058433,2.58091085271318,0.28944192657352,0.323097964547185,0.387460108879294
"170","SP2",2023-09-09,"AwayTeam","Eibar","H",1,0,3.36,3.01,2.51,0.972524873287028,0.0274751267129717,3.45492448809414,3.09503652058433,2.58091085271318,0.28944192657352,0.323097964547185,0.387460108879294
"171","SP2",2023-09-09,"HomeTeam","Leganes","H",2,0,2.04,3.12,4.58,0.971770541643331,0.0282294583566686,2.09926100100773,3.21063447212946,4.7130467571644,0.476358108648692,0.311464917193375,0.212176974157933
"172","SP2",2023-09-09,"AwayTeam","Huesca","H",2,0,2.04,3.12,4.58,0.971770541643331,0.0282294583566686,2.09926100100773,3.21063447212946,4.7130467571644,0.476358108648692,0.311464917193375,0.212176974157933
"173","SP2",2023-09-09,"HomeTeam","Oviedo","D",0,0,2.53,2.88,3.51,0.973350231203973,0.0266497687960267,2.59926994301994,2.95885274146144,3.60610177865613,0.384723411543072,0.337968830279157,0.27730775817777
"174","SP2",2023-09-09,"AwayTeam","Sp Gijon","D",0,0,2.53,2.88,3.51,0.973350231203973,0.0266497687960267,2.59926994301994,2.95885274146144,3.60610177865613,0.384723411543072,0.337968830279157,0.27730775817777
"175","SP2",2023-09-09,"HomeTeam","Tenerife","H",2,0,2.14,3.18,4.07,0.97327828067019,0.0267217193298099,2.19875450064129,3.267308089738,4.18174337271498,0.454802934892612,0.306062352412009,0.239134712695378
"176","SP2",2023-09-09,"AwayTeam","Albacete","H",2,0,2.14,3.18,4.07,0.97327828067019,0.0267217193298099,2.19875450064129,3.267308089738,4.18174337271498,0.454802934892612,0.306062352412009,0.239134712695378
"177","SP2",2023-09-10,"HomeTeam","Cartagena","A",1,3,3.1,2.96,2.7,0.970130785496124,0.0298692145038765,3.19544544544545,3.05113500597372,2.78312990409765,0.312945414676169,0.327746886991934,0.359307698331898
"178","SP2",2023-09-10,"AwayTeam","Zaragoza","A",1,3,3.1,2.96,2.7,0.970130785496124,0.0298692145038765,3.19544544544545,3.05113500597372,2.78312990409765,0.312945414676169,0.327746886991934,0.359307698331898
"179","SP2",2023-09-10,"HomeTeam","Ferrol","D",2,2,1.88,3.53,4.63,0.969759284449592,0.0302407155504076,1.93862541988142,3.64007858094757,4.774380688325,0.515829406622124,0.274719344036712,0.209451249341165
"180","SP2",2023-09-10,"AwayTeam","Villarreal B","D",2,2,1.88,3.53,4.63,0.969759284449592,0.0302407155504076,1.93862541988142,3.64007858094757,4.774380688325,0.515829406622124,0.274719344036712,0.209451249341165
"181","SP2",2023-09-10,"HomeTeam","Mirandes","H",4,3,2.88,3.12,2.79,0.974508816120907,0.0254911838790931,2.95533498759305,3.20161290322581,2.86298076923077,0.338371116708648,0.312342569269521,0.34928631402183
"182","SP2",2023-09-10,"AwayTeam","Andorra","H",4,3,2.88,3.12,2.79,0.974508816120907,0.0254911838790931,2.95533498759305,3.20161290322581,2.86298076923077,0.338371116708648,0.312342569269521,0.34928631402183
"183","SP2",2023-09-10,"HomeTeam","Santander","H",1,0,1.8,3.47,5.36,0.97058434705971,0.0294156529402897,1.85455288399501,3.57516583747927,5.52244636567403,0.539213526144284,0.279707304628159,0.181079169227558
"184","SP2",2023-09-10,"AwayTeam","Amorebieta","H",1,0,1.8,3.47,5.36,0.97058434705971,0.0294156529402897,1.85455288399501,3.57516583747927,5.52244636567403,0.539213526144284,0.279707304628159,0.181079169227558
"185","SP2",2023-09-10,"HomeTeam","Valladolid","D",1,1,2.42,3.22,3.29,0.973014877789586,0.0269851222104145,2.48711510506145,3.30930191665201,3.38124326266619,0.402072263549416,0.302178533475027,0.295749202975558
"186","SP2",2023-09-10,"AwayTeam","Elche","D",1,1,2.42,3.22,3.29,0.973014877789586,0.0269851222104145,2.48711510506145,3.30930191665201,3.38124326266619,0.402072263549416,0.302178533475027,0.295749202975558
"187","SP2",2023-09-11,"HomeTeam","Eldense","D",2,2,2.45,3.01,3.49,0.973783669253384,0.0262163307466163,2.51595921903112,3.09103561195252,3.58395823445657,0.397462722144238,0.323516169187171,0.279021108668591
"188","SP2",2023-09-11,"AwayTeam","Alcorcon","D",2,2,2.45,3.01,3.49,0.973783669253384,0.0262163307466163,2.51595921903112,3.09103561195252,3.58395823445657,0.397462722144238,0.323516169187171,0.279021108668591
"189","SP1",2023-09-15,"HomeTeam","Vallecano","H",2,0,2.04,3.27,4.41,0.97774281355628,0.0222571864437198,2.08643824502278,3.34443777511004,4.51038855909336,0.479285692919745,0.29900391851874,0.221710388561515
"190","SP1",2023-09-15,"AwayTeam","Alaves","H",2,0,2.04,3.27,4.41,0.97774281355628,0.0222571864437198,2.08643824502278,3.34443777511004,4.51038855909336,0.479285692919745,0.29900391851874,0.221710388561515
"191","SP2",2023-09-15,"HomeTeam","Zaragoza","D",1,1,2.1,3.1,4.37,0.973137442703701,0.0268625572962988,2.15796855392338,3.18557262722022,4.49062980030722,0.463398782239858,0.313915304097968,0.222685913662174
"192","SP2",2023-09-15,"AwayTeam","Santander","D",1,1,2.1,3.1,4.37,0.973137442703701,0.0268625572962988,2.15796855392338,3.18557262722022,4.49062980030722,0.463398782239858,0.313915304097968,0.222685913662174
"193","SP1",2023-09-16,"HomeTeam","Ath Bilbao","H",3,0,1.61,4.01,6.42,0.974414020899698,0.0255859791003019,1.652275075551,4.11529382171398,6.58857514598597,0.605226099937701,0.242996015186957,0.151777884875342
"194","SP1",2023-09-16,"AwayTeam","Cadiz","H",3,0,1.61,4.01,6.42,0.974414020899698,0.0255859791003019,1.652275075551,4.11529382171398,6.58857514598597,0.605226099937701,0.242996015186957,0.151777884875342
"195","SP1",2023-09-16,"HomeTeam","Barcelona","H",5,0,1.32,6.05,9.44,0.972008850059568,0.0279911499404324,1.35801232665639,6.22422316384181,9.71184573002755,0.736370340954218,0.160662619844557,0.102967039201225
"196","SP1",2023-09-16,"AwayTeam","Betis","H",5,0,1.32,6.05,9.44,0.972008850059568,0.0279911499404324,1.35801232665639,6.22422316384181,9.71184573002755,0.736370340954218,0.160662619844557,0.102967039201225
"197","SP1",2023-09-16,"HomeTeam","Celta","A",0,1,2.13,3.14,4.29,0.979379038451692,0.0206209615483079,2.17484744554808,3.2061131356906,4.38032654525881,0.459802365470278,0.31190415237315,0.228293482156572
"198","SP1",2023-09-16,"AwayTeam","Mallorca","A",0,1,2.13,3.14,4.29,0.979379038451692,0.0206209615483079,2.17484744554808,3.2061131356906,4.38032654525881,0.459802365470278,0.31190415237315,0.228293482156572
"199","SP1",2023-09-16,"HomeTeam","Valencia","H",3,0,3.53,3.22,2.33,0.977488752163755,0.0225112478362448,3.61129475115293,3.29415555204319,2.38365914169585,0.276908994947239,0.303567935454582,0.419523069598178
"200","SP1",2023-09-16,"AwayTeam","Ath Madrid","H",3,0,3.53,3.22,2.33,0.977488752163755,0.0225112478362448,3.61129475115293,3.29415555204319,2.38365914169585,0.276908994947239,0.303567935454582,0.419523069598178
"201","SP2",2023-09-16,"HomeTeam","Albacete","H",2,1,1.78,3.45,5.59,0.970361565663275,0.0296384343367245,1.83436778927173,3.55537577134128,5.76073929327471,0.54514694700184,0.281264221931384,0.173588831066776
"202","SP2",2023-09-16,"AwayTeam","Burgos","H",2,1,1.78,3.45,5.59,0.970361565663275,0.0296384343367245,1.83436778927173,3.55537577134128,5.76073929327471,0.54514694700184,0.281264221931384,0.173588831066776
"203","SP2",2023-09-16,"HomeTeam","Alcorcon","A",0,2,2.46,2.96,3.53,0.973114764028439,0.0268852359715608,2.5279649337723,3.04177894470163,3.62752691716106,0.395575107328634,0.328754987847446,0.275669904823921
"204","SP2",2023-09-16,"AwayTeam","Levante","A",0,2,2.46,2.96,3.53,0.973114764028439,0.0268852359715608,2.5279649337723,3.04177894470163,3.62752691716106,0.395575107328634,0.328754987847446,0.275669904823921
"205","SP2",2023-09-16,"HomeTeam","Huesca","D",2,2,1.9,3.39,4.8,0.971218546791066,0.0287814532089341,1.95630530973451,3.49046052631579,4.94224499301351,0.511167656205824,0.286495146546037,0.202337197248139
"206","SP2",2023-09-16,"AwayTeam","Villarreal B","D",2,2,1.9,3.39,4.8,0.971218546791066,0.0287814532089341,1.95630530973451,3.49046052631579,4.94224499301351,0.511167656205824,0.286495146546037,0.202337197248139
"207","SP2",2023-09-16,"HomeTeam","Valladolid","H",1,0,1.78,3.71,5.02,0.970362491072369,0.0296375089276307,1.83436603988359,3.82331348762254,5.17332444955934,0.545147466894589,0.261553232094978,0.193299301010432
"208","SP2",2023-09-16,"AwayTeam","Cartagena","H",1,0,1.78,3.71,5.02,0.970362491072369,0.0296375089276307,1.83436603988359,3.82331348762254,5.17332444955934,0.545147466894589,0.261553232094978,0.193299301010432
"209","SP1",2023-09-17,"HomeTeam","Getafe","H",3,2,2.69,2.95,3.21,0.978227834976325,0.0217721650236753,2.74987063730926,3.01565739035773,3.28144414340621,0.363653470251422,0.331602655924178,0.3047438738244
"210","SP1",2023-09-17,"AwayTeam","Osasuna","H",3,2,2.69,2.95,3.21,0.978227834976325,0.0217721650236753,2.74987063730926,3.01565739035773,3.28144414340621,0.363653470251422,0.331602655924178,0.3047438738244
"211","SP1",2023-09-17,"HomeTeam","Real Madrid","H",2,1,1.75,3.77,5.23,0.972871337098325,0.027128662901675,1.79879901202509,3.87512701447692,5.37583933308071,0.5559264783419,0.258056057585763,0.186017464072337
"212","SP1",2023-09-17,"AwayTeam","Sociedad","H",2,1,1.75,3.77,5.23,0.972871337098325,0.027128662901675,1.79879901202509,3.87512701447692,5.37583933308071,0.5559264783419,0.258056057585763,0.186017464072337
"213","SP1",2023-09-17,"HomeTeam","Sevilla","H",1,0,1.6,4.15,6.24,0.97444967074318,0.0255503292568203,1.64195242508496,4.2588141025641,6.40361445783132,0.609031044214487,0.23480714957667,0.156161806208843
"214","SP1",2023-09-17,"AwayTeam","Las Palmas","H",1,0,1.6,4.15,6.24,0.97444967074318,0.0255503292568203,1.64195242508496,4.2588141025641,6.40361445783132,0.609031044214487,0.23480714957667,0.156161806208843
"215","SP1",2023-09-17,"HomeTeam","Villarreal","H",2,1,1.53,4.98,5.73,0.971894696772384,0.028105303227616,1.57424462246893,5.12401190842829,5.89570044885424,0.635225292008094,0.195159577665137,0.169615130326769
"216","SP1",2023-09-17,"AwayTeam","Almeria","H",2,1,1.53,4.98,5.73,0.971894696772384,0.028105303227616,1.57424462246893,5.12401190842829,5.89570044885424,0.635225292008094,0.195159577665137,0.169615130326769
"217","SP2",2023-09-17,"HomeTeam","Amorebieta","H",2,0,2.48,3.17,3.24,0.973401611152723,0.0265983888472767,2.54776648362348,3.25662086818001,3.32853363183067,0.392500649658356,0.307066754306853,0.300432596034791
"218","SP2",2023-09-17,"AwayTeam","Mirandes","H",2,0,2.48,3.17,3.24,0.973401611152723,0.0265983888472767,2.54776648362348,3.25662086818001,3.32853363183067,0.392500649658356,0.307066754306853,0.300432596034791
"219","SP2",2023-09-17,"HomeTeam","Eibar","H",2,0,1.97,3.24,4.7,0.971796383520463,0.0282036164795367,2.02717362752824,3.33403175288908,4.83640408598107,0.493297656609372,0.29993715540755,0.206765187983077
"220","SP2",2023-09-17,"AwayTeam","Ferrol","H",2,0,1.97,3.24,4.7,0.971796383520463,0.0282036164795367,2.02717362752824,3.33403175288908,4.83640408598107,0.493297656609372,0.29993715540755,0.206765187983077
"221","SP2",2023-09-17,"HomeTeam","Elche","H",1,0,1.88,3.31,5.07,0.969679709614859,0.0303202903851413,1.9387845093167,3.41349825842461,5.22853056501896,0.515787079582372,0.292954595049806,0.191258325367822
"222","SP2",2023-09-17,"AwayTeam","Leganes","H",1,0,1.88,3.31,5.07,0.969679709614859,0.0303202903851413,1.9387845093167,3.41349825842461,5.22853056501896,0.515787079582372,0.292954595049806,0.191258325367822
"223","SP2",2023-09-17,"HomeTeam","Espanol","D",3,3,1.56,4.04,6.99,0.969356780735108,0.0306432192648921,1.60931457952662,4.16771211620997,7.21096725057121,0.621382551753274,0.23993979721166,0.138677651035065
"224","SP2",2023-09-17,"AwayTeam","Eldense","D",3,3,1.56,4.04,6.99,0.969356780735108,0.0306432192648921,1.60931457952662,4.16771211620997,7.21096725057121,0.621382551753274,0.23993979721166,0.138677651035065
"225","SP2",2023-09-17,"HomeTeam","Sp Gijon","H",2,1,2.62,2.82,3.44,0.973722166883764,0.0262778331162364,2.69070592116114,2.89610331972306,3.53283525526501,0.371649682016704,0.345291548540342,0.283058769442955
"226","SP2",2023-09-17,"AwayTeam","Tenerife","H",2,1,2.62,2.82,3.44,0.973722166883764,0.0262778331162364,2.69070592116114,2.89610331972306,3.53283525526501,0.371649682016704,0.345291548540342,0.283058769442955
"227","SP1",2023-09-18,"HomeTeam","Granada","A",2,4,3.01,3.58,2.43,0.977442430803113,0.0225575691968868,3.07946525047704,3.6626197995707,2.48607991982034,0.324731704585752,0.273028611956177,0.402239683458071
"228","SP1",2023-09-18,"AwayTeam","Girona","A",2,4,3.01,3.58,2.43,0.977442430803113,0.0225575691968868,3.07946525047704,3.6626197995707,2.48607991982034,0.324731704585752,0.273028611956177,0.402239683458071
"229","SP2",2023-09-18,"HomeTeam","Andorra","H",1,0,2.27,3.02,3.89,0.972078152623617,0.027921847376383,2.33520318697969,3.10674609016681,4.00173585786387,0.428228261067673,0.321880182987953,0.249891555944375
"230","SP2",2023-09-18,"AwayTeam","Oviedo","H",1,0,2.27,3.02,3.89,0.972078152623617,0.027921847376383,2.33520318697969,3.10674609016681,4.00173585786387,0.428228261067673,0.321880182987953,0.249891555944375
"231","SP1",2023-09-22,"HomeTeam","Alaves","A",0,2,4.25,3.1,2.16,0.979587621768614,0.0204123782313862,4.33856033452808,3.16459694989107,2.20500948766603,0.230491205122027,0.315996007022133,0.45351278785584
"232","SP1",2023-09-22,"AwayTeam","Ath Bilbao","A",0,2,4.25,3.1,2.16,0.979587621768614,0.0204123782313862,4.33856033452808,3.16459694989107,2.20500948766603,0.230491205122027,0.315996007022133,0.45351278785584
"233","SP2",2023-09-22,"HomeTeam","Cartagena","A",1,2,3.51,3.08,2.39,0.972776223697239,0.0272237763027607,3.60822963647231,3.16619580636317,2.45688570688571,0.277144223275567,0.315836436265337,0.407019340459096
"234","SP2",2023-09-22,"AwayTeam","Eibar","A",1,2,3.51,3.08,2.39,0.972776223697239,0.0272237763027607,3.60822963647231,3.16619580636317,2.45688570688571,0.277144223275567,0.315836436265337,0.407019340459096
"235","SP1",2023-09-23,"HomeTeam","Almeria","D",2,2,2.72,3.43,2.76,0.978941893885248,0.0210581061147523,2.77851016182871,3.50378303495311,2.81937060538501,0.359905108046047,0.285405799966545,0.354689091987409
"236","SP1",2023-09-23,"AwayTeam","Valencia","D",2,2,2.72,3.43,2.76,0.978941893885248,0.0210581061147523,2.77851016182871,3.50378303495311,2.81937060538501,0.359905108046047,0.285405799966545,0.354689091987409
"237","SP1",2023-09-23,"HomeTeam","Barcelona","H",3,2,1.26,6.77,12.3,0.977840095732307,0.0221599042676925,1.28855423857045,6.92342237708091,12.5787437574734,0.776063568041514,0.144437237183502,0.0794991947749843
"238","SP1",2023-09-23,"AwayTeam","Celta","H",3,2,1.26,6.77,12.3,0.977840095732307,0.0221599042676925,1.28855423857045,6.92342237708091,12.5787437574734,0.776063568041514,0.144437237183502,0.0794991947749843
"239","SP1",2023-09-23,"HomeTeam","Girona","H",5,3,1.91,3.4,4.88,0.977903402989496,0.0220965970105038,1.9531581485053,3.47682602351729,4.99026793963659,0.511991310465705,0.287618647938087,0.200390041596208
"240","SP1",2023-09-23,"AwayTeam","Mallorca","H",5,3,1.91,3.4,4.88,0.977903402989496,0.0220965970105038,1.9531581485053,3.47682602351729,4.99026793963659,0.511991310465705,0.287618647938087,0.200390041596208
"241","SP1",2023-09-23,"HomeTeam","Osasuna","D",0,0,2.45,3.24,3.28,0.978776897282829,0.0212231027171705,2.50312405901837,3.31025385764062,3.35112118921643,0.399500774401155,0.302091634963836,0.298407590635009
"242","SP1",2023-09-23,"AwayTeam","Sevilla","D",0,0,2.45,3.24,3.28,0.978776897282829,0.0212231027171705,2.50312405901837,3.31025385764062,3.35112118921643,0.399500774401155,0.302091634963836,0.298407590635009
"243","SP2",2023-09-23,"HomeTeam","Alcorcon","A",0,2,2.31,2.91,3.98,0.972952574215298,0.0270474257847021,2.37421644303994,2.99089603863473,4.09064131744544,0.421191590569393,0.334347963647869,0.244460445782738
"244","SP2",2023-09-23,"AwayTeam","Huesca","A",0,2,2.31,2.91,3.98,0.972952574215298,0.0270474257847021,2.37421644303994,2.99089603863473,4.09064131744544,0.421191590569393,0.334347963647869,0.244460445782738
"245","SP2",2023-09-23,"HomeTeam","Andorra","D",0,0,2.31,3.04,3.75,0.972276065261456,0.0277239347385443,2.37586842105263,3.12668398268398,3.85692925495557,0.420898729550414,0.319827653046531,0.259273617403055
"246","SP2",2023-09-23,"AwayTeam","Sp Gijon","D",0,0,2.31,3.04,3.75,0.972276065261456,0.0277239347385443,2.37586842105263,3.12668398268398,3.85692925495557,0.420898729550414,0.319827653046531,0.259273617403055
"247","SP2",2023-09-23,"HomeTeam","Burgos","H",4,0,3.02,3.05,2.71,0.972764188038518,0.0272358119614821,3.10455507833767,3.13539502944698,2.78587558354142,0.322107347032622,0.318939078045416,0.358953574921962
"248","SP2",2023-09-23,"AwayTeam","Elche","H",4,0,3.02,3.05,2.71,0.972764188038518,0.0272358119614821,3.10455507833767,3.13539502944698,2.78587558354142,0.322107347032622,0.318939078045416,0.358953574921962
"249","SP2",2023-09-23,"HomeTeam","Levante","H",2,0,1.75,3.61,5.47,0.969694865124998,0.0303051348750024,1.80469141679369,3.72282057978584,5.640949742778,0.554111351499999,0.268613536045706,0.177275112454296
"250","SP2",2023-09-23,"AwayTeam","Eldense","H",2,0,1.75,3.61,5.47,0.969694865124998,0.0303051348750024,1.80469141679369,3.72282057978584,5.640949742778,0.554111351499999,0.268613536045706,0.177275112454296
"251","SP2",2023-09-23,"HomeTeam","Santander","H",2,1,2.66,3,3.15,0.973962571196094,0.0260374288039056,2.73111111111111,3.08020050125313,3.23421052631579,0.366151342554923,0.324654190398698,0.309194467046379
"252","SP2",2023-09-23,"AwayTeam","Albacete","H",2,1,2.66,3,3.15,0.973962571196094,0.0260374288039056,2.73111111111111,3.08020050125313,3.23421052631579,0.366151342554923,0.324654190398698,0.309194467046379
"253","SP1",2023-09-24,"HomeTeam","Ath Madrid","H",3,1,2.87,3.38,2.65,0.978810193769966,0.0211898062300336,2.93213129396003,3.45317204654526,2.70736861637424,0.341048848003473,0.289588814724842,0.369362337271685
"254","SP1",2023-09-24,"AwayTeam","Real Madrid","H",3,1,2.87,3.38,2.65,0.978810193769966,0.0211898062300336,2.93213129396003,3.45317204654526,2.70736861637424,0.341048848003473,0.289588814724842,0.369362337271685
"255","SP1",2023-09-24,"HomeTeam","Betis","D",1,1,1.81,3.66,5.07,0.977565946299935,0.0224340537000653,1.85153749151227,3.74399293863807,5.18635087401503,0.540091683038638,0.267094520846977,0.192813796114386
"256","SP1",2023-09-24,"AwayTeam","Cadiz","D",1,1,1.81,3.66,5.07,0.977565946299935,0.0224340537000653,1.85153749151227,3.74399293863807,5.18635087401503,0.540091683038638,0.267094520846977,0.192813796114386
"257","SP1",2023-09-24,"HomeTeam","Las Palmas","H",1,0,1.95,3.73,4.1,0.975781620666525,0.0242183793334753,1.99839795985091,3.82257661038149,4.20175981301987,0.500400831111038,0.261603651653224,0.237995517235738
"258","SP1",2023-09-24,"AwayTeam","Granada","H",1,0,1.95,3.73,4.1,0.975781620666525,0.0242183793334753,1.99839795985091,3.82257661038149,4.20175981301987,0.500400831111038,0.261603651653224,0.237995517235738
"259","SP1",2023-09-24,"HomeTeam","Sociedad","H",4,3,1.71,3.43,6.71,0.975255992486625,0.024744007513375,1.75338579119108,3.5170253004593,6.88024482976148,0.570325141805044,0.284331193144789,0.145343665050168
"260","SP1",2023-09-24,"AwayTeam","Getafe","H",4,3,1.71,3.43,6.71,0.975255992486625,0.024744007513375,1.75338579119108,3.5170253004593,6.88024482976148,0.570325141805044,0.284331193144789,0.145343665050168
"261","SP1",2023-09-24,"HomeTeam","Vallecano","D",1,1,2.64,3.53,2.78,0.978678291615984,0.0213217083840161,2.69751564187743,3.60690538478308,2.84056571379518,0.370711474096964,0.277245974962035,0.352042550941001
"262","SP1",2023-09-24,"AwayTeam","Villarreal","D",1,1,2.64,3.53,2.78,0.978678291615984,0.0213217083840161,2.69751564187743,3.60690538478308,2.84056571379518,0.370711474096964,0.277245974962035,0.352042550941001
"263","SP2",2023-09-24,"HomeTeam","Mirandes","A",1,3,2.29,2.99,3.89,0.972574571957512,0.0274254280424884,2.35457523364084,3.07431438802887,3.99969330081348,0.424705053256555,0.325275776574419,0.250019170169026
"264","SP2",2023-09-24,"AwayTeam","Leganes","A",1,3,2.29,2.99,3.89,0.972574571957512,0.0274254280424884,2.35457523364084,3.07431438802887,3.99969330081348,0.424705053256555,0.325275776574419,0.250019170169026
"265","SP2",2023-09-24,"HomeTeam","Oviedo","A",0,1,2.51,2.92,3.48,0.972546519431395,0.0274534805686046,2.58085340891198,3.00242707331593,3.57823500518474,0.387468732841193,0.333063876517601,0.279467390641206
"266","SP2",2023-09-24,"AwayTeam","Valladolid","A",0,1,2.51,2.92,3.48,0.972546519431395,0.0274534805686046,2.58085340891198,3.00242707331593,3.57823500518474,0.387468732841193,0.333063876517601,0.279467390641206
"267","SP2",2023-09-24,"HomeTeam","Villarreal B","H",3,1,2.33,3.35,3.34,0.973621469411839,0.0263785305881608,2.39312717847886,3.4407622523194,3.43049132022292,0.417863291593064,0.290633274451295,0.29150343395564
"268","SP2",2023-09-24,"AwayTeam","Amorebieta","H",3,1,2.33,3.35,3.34,0.973621469411839,0.0263785305881608,2.39312717847886,3.4407622523194,3.43049132022292,0.417863291593064,0.290633274451295,0.29150343395564
"269","SP2",2023-09-25,"HomeTeam","Ferrol","H",1,0,2.26,3.06,3.85,0.971802639647268,0.0281973603527317,2.32557507851626,3.14878749569015,3.96170975764937,0.430001167985517,0.317582561976231,0.252416270038252
"270","SP2",2023-09-25,"AwayTeam","Zaragoza","H",1,0,2.26,3.06,3.85,0.971802639647268,0.0281973603527317,2.32557507851626,3.14878749569015,3.96170975764937,0.430001167985517,0.317582561976231,0.252416270038252
